G1,G2,G3,G4,G5,G6,G7,G8,G9,G10,G11,G12,G13,G14,G15,G16,G17,G18,G19,G20,G21,G22,G23,G24,G25,G26,G27,G28,G29,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G40,G41,G42,G43,G44,G45,G46,G47,G48,G49,G50,G51,G52,G53,G54,G55,G56,G57,G58,G59,G60,G61,G62,G63,G64,G65,G66,G67,G68,G69,G70,G71,G72,G73,G74,G75,G76,G77,G78,G79,G80,G81,G82,G83,G84,G85,G86,G87,G88,G89,G90,G91,G92,G93,G94,G95,G96,G97,G98,G99,G100
1310.1519279759993,0.0,0.0,8145.873827608821,16291.747655217641,4423.0216380517495,13269.06491415525,6634.532457077625,0.0,32292.57124516354,43056.76166021806,0.0,22325.728268261213,0.0,0.0,0.0,0.0,31256.019575565697,46884.02936334854,4036.5714056454426,2018.2857028227213,0.0,5686.742106066536,30139.733162152635,30139.733162152635,115078.9811645828,115078.9811645828,0.0,0.0,9067.82802872787,0.0,71924.36322786425,23974.787742621415,2174.65863736542,1087.32931868271,0.0,6917.315807707162,0.0,7699.9318297470245,0.0,0.0,0.0,0.0,885.0991419454698,885.0991419454698,3780.9701099474637,0.0,4751.759732771812,4751.759732771812,5305.401478668947,2652.7007393344734,0.0,26372.26651688356,0.0,0.0,7756.548975553988,7756.548975553988,7852.78407450627,15705.56814901254,3537.9228418401644,3537.9228418401644,0.0,5382.095207527257,0.0,1509.1425760734512,7200.618844200289,21601.85653260087,8273.65224059092,8273.65224059092,3744.43539581072,1248.1451319369066,4416.848544348956,8833.697088697912,1302.0662341189168,2604.1324682378336,13395.43696095673,0.0,2852.3406778062435,0.0,6297.85469059906,12595.70938119812,709.5279372290851,0.0,1697.3301056723126,1697.3301056723126,8057.726243223494,0.0,0.0,12125.180007762556,2090.2721149445356,10451.360574722677,0.0,14159.606183561642,4511.292918069888,9022.585836139777,0.0,0.0,0.0,873.6154539754388,78625.39085778949
1378.2959587784337,22419.35278403574,22419.35278403574,8569.559558376595,17139.11911675319,0.0,0.0,6979.609828992258,20938.829486976774,11324.060844997644,11324.060844997644,0.0,11743.470505923482,0.0,37302.78866587459,27401.431180488125,27401.431180488125,0.0,16440.858708292875,2123.261408437058,4246.522816874116,5982.522710564793,0.0,31707.3703659934,126829.4814639736,0.0,242129.010067586,0.0,3123.1462368004754,28618.40018707141,9539.466729023803,0.0,75665.31564612061,3431.6514912516486,1143.8838304172161,14554.20279094779,0.0,0.0,0.0,1517.44479873715,0.0,16814.514588026803,0.0,1862.270389276637,931.1351946383185,3977.6271068450505,0.0,9997.819484772694,9997.819484772694,2790.6738377445995,0.0,0.0,0.0,1978.7660555300488,0.0,0.0,8159.985020660067,16522.451059202514,0.0,1860.9691942030784,0.0,2831.015211249411,2831.015211249411,1587.6365705433034,3175.2731410866068,0.0,15150.279355764766,0.0,17407.96804407481,0.0,1313.0640459196636,13939.737146249714,4646.579048749905,1369.7897092899846,0.0,0.0,0.0,6001.395021954587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12715.240821499583,4238.413607166528,6377.919326492925,6377.919326492925,4397.984000567117,0.0,7448.04001885751,0.0,4745.935692700366,14237.8070781011,0.0,0.0,0.0,919.0542135070551,0.0
3494.377253893964,56839.516880679264,0.0,0.0,0.0,17695.32129304166,0.0,8847.66064652083,0.0,0.0,0.0,14886.540135415999,29773.080270831997,11821.664225183293,35464.992675549875,17367.630157985328,0.0,0.0,0.0,5383.079245395963,5383.079245395963,0.0,0.0,0.0,40193.65836562319,306933.39115566807,0.0,3959.037643893466,0.0,0.0,24185.295864701635,0.0,63944.45649076416,2900.074989445412,0.0,18449.548102253266,9224.774051126633,0.0,0.0,3847.1596430177165,1923.5798215088582,42629.63766050944,0.0,2360.695918551495,1180.3479592757476,2521.107603578516,5042.215207157032,0.0,6336.838030616269,3537.5809961361565,0.0,0.0,35169.451069920295,1254.185476490471,3762.556429471413,20687.91239407076,31031.868591106144,0.0,10472.29312255691,2359.046466400467,2359.046466400467,0.0,0.0,2012.5580011399309,4025.1160022798617,0.0,9602.580496906565,11033.55327683774,11033.55327683774,1664.4977828398482,1664.4977828398482,11780.416269059135,0.0,0.0,1736.4057306687657,0.0,8931.9240812496,3803.816249112605,0.0,0.0,8398.674882369027,473.1051093986251,946.2102187972501,0.0,0.0,0.0,16118.398962662388,0.0,16169.862560882893,0.0,0.0,9441.463374475246,0.0,0.0,6016.156989865196,12286.27111612936,6143.13555806468,2330.06715163033,1165.033575815165,0.0
0.0,0.0,40629.022510975185,0.0,0.0,12648.65795153001,4216.21931717667,6324.328975765005,0.0,20521.80218666604,10260.90109333302,10640.934467160167,0.0,25350.461524705104,25350.461524705104,12414.423545020194,24828.847090040388,29794.616508048464,29794.616508048464,0.0,3847.8379099998815,0.0,16262.560223395725,0.0,28730.52306133245,0.0,219396.721559266,0.0,2829.929569831057,8643.85364309429,17287.70728618858,0.0,22853.825162423538,1036.4902667720005,0.0,6593.890538666463,13187.781077332926,7339.914650705371,0.0,0.0,0.0,30471.766883231383,15235.883441615691,843.7155422849693,843.7155422849693,0.0,0.0,0.0,4529.58696912899,0.0,0.0,25139.207678665894,0.0,0.0,896.4947760594079,14787.769222744644,7393.884611372322,7485.620152456345,7485.620152456345,1686.2520522302445,5058.756156690733,2565.225273333255,0.0,0.0,2877.1625383308606,6863.947489055534,6863.947489055534,7886.810252130476,0.0,1189.7869932715075,3569.3609798145226,8420.669703949497,8420.669703949497,0.0,0.0,0.0,0.0,2718.9769458674245,0.0,12006.785756974758,6003.392878487379,338.1766629045353,0.0,0.0,1617.9699230034364,3840.4900336599717,7680.980067319943,11558.256403984318,0.0,7970.158312919174,1992.5395782297935,0.0,6748.78058487675,4300.3633947824765,4300.3633947824765,0.0,4391.127978806269,0.0,3331.075137545791,149898.3811895606
0.0,21762.317534559104,43524.63506911821,8318.414810507147,8318.414810507147,4516.707412833021,4516.707412833021,13550.122238499065,0.0,0.0,0.0,11399.309184769056,11399.309184769056,18104.785175809677,0.0,39897.58214669169,0.0,31918.06571735335,47877.098576030025,6183.107437274286,0.0,0.0,0.0,92334.40439662934,92334.40439662934,0.0,117516.51468661918,9094.852215427843,3031.617405142614,0.0,9259.897289060249,48965.21445275798,0.0,0.0,1110.360472043301,0.0,21191.502648406735,15726.054276798186,7863.027138399093,0.0,2945.9472688076817,16321.738150919327,0.0,1807.6935555206417,0.0,1930.5281683883077,1930.5281683883077,0.0,0.0,2708.888645332797,8126.6659359983905,26930.867949016894,13465.433974508447,960.3875643037227,0.0,0.0,7920.843514416733,16038.234014302863,8019.117007151432,0.0,3612.8609881297116,2748.047749899683,5496.095499799366,0.0,1541.108323262769,14706.276013115026,14706.276013115026,0.0,8448.899748711181,0.0,3823.7477663758946,4510.403564385243,0.0,3988.937445647431,2659.291630431621,0.0,13679.171021722868,8738.27170946019,5825.51447297346,0.0,0.0,724.5567297532709,0.0,1733.281927531256,0.0,0.0,4114.200068595834,6191.00412621078,6191.00412621078,0.0,0.0,0.0,21689.28962336931,9213.696803655102,4606.848401827551,9408.163475639089,0.0,1784.2396984855911,892.1198492427956,40145.393215925804
4564.21638612235,0.0,0.0,0.0,9459.343355365541,10272.410603939938,10272.410603939938,23112.92385886486,15408.615905909906,12499.846576733036,12499.846576733036,12962.80385735278,38888.411572058336,30881.97389545809,10293.991298486031,30246.54233382315,0.0,36295.850800587774,0.0,0.0,4687.442466274888,0.0,0.0,139998.28165941,104998.7112445575,0.0,0.0,6894.849706490642,3447.424853245321,0.0,10529.956715070237,27840.56737545085,0.0,0.0,1262.6541465588432,0.0,8032.688291933359,26824.48827415703,0.0,3350.004460856438,1675.002230428219,18560.378250300568,18560.378250300568,2055.631320687743,1027.8156603438715,2195.313556487164,0.0,11035.900581259797,0.0,0.0,6160.863191214606,15312.312056497969,30624.624112995938,1092.1114096759325,3276.334229027797,18014.48477235055,0.0,0.0,18237.989546201054,2054.1950215536685,0.0,3124.961644183259,6249.923288366518,3504.96413310397,1752.482066551985,8361.672112763395,0.0,0.0,0.0,7247.002353696535,1449.400470739307,0.0,0.0,0.0,3024.032004574789,0.0,7777.682314411668,3312.262184370899,6624.524368741798,0.0,7313.343071760225,823.9347331561039,823.9347331561039,0.0,1971.0136195009452,0.0,4678.491271240628,7040.14347425194,7040.14347425194,2427.3149891410253,4854.629978282051,24664.126802412837,16442.751201608557,15716.12926682614,0.0,10698.558642094651,5349.2793210473255,0.0,1014.4803018797826,91303.22716918043
1777.6065936052892,0.0,28914.536881168868,0.0,0.0,6001.130296091652,6001.130296091652,9001.695444137478,0.0,43814.374763812004,14604.791587937336,0.0,30291.419589795958,36082.42627608048,0.0,0.0,35339.989521428615,21203.993712857166,0.0,0.0,2738.3984227382502,7715.7389521178375,0.0,122680.24933867363,0.0,0.0,156138.4991583119,8055.9263167984545,4027.9631583992273,0.0,0.0,0.0,0.0,2950.5643201192765,2950.5643201192765,9385.374266346615,9385.374266346615,0.0,0.0,0.0,3914.137399137262,21685.902660876647,21685.902660876647,0.0,0.0,5129.998478917058,0.0,0.0,19341.480751592688,0.0,0.0,0.0,35781.73939044648,0.0,2552.0408480556175,10524.040997190139,10524.040997190139,10654.612225443117,10654.612225443117,2400.116672360859,0.0,3651.197896984334,0.0,0.0,2047.5959593960786,9769.758195343746,19539.51639068749,0.0,0.0,1693.476129699695,0.0,17978.264034278756,5992.754678092919,0.0,0.0,9087.425876938787,0.0,7740.078822629251,0.0,0.0,8544.892988763339,962.6834206274484,0.0,0.0,2302.92771619929,0.0,0.0,16451.37443238918,8225.68721619459,2836.0691722943043,2836.0691722943043,0.0,19211.672155944416,18362.688781982506,6120.896260660837,0.0,12500.170966094836,2370.632837462292,1185.316418731146,106678.47768580315
1328.6513756758768,0.0,0.0,8260.894203204842,0.0,8970.950099077794,4485.475049538897,0.0,6728.212574308346,10916.181625663541,0.0,11320.484648836265,22640.96929767253,0.0,8989.796632899386,0.0,0.0,15848.67850837077,79243.39254185384,2046.7840548119136,4093.5681096238272,0.0,5767.039349407153,91695.92565557374,0.0,233407.81075964225,116703.90537982112,0.0,0.0,0.0,9195.866469756678,0.0,24313.313620796063,1102.6824937107306,2205.364987421461,14029.977695934778,14029.977695934778,15617.310938905504,7808.655469452752,1462.7882397197268,2925.5764794394536,48626.62724159213,32417.751494394754,897.5968110600143,0.0,1917.178851819045,7668.71540727618,0.0,0.0,2690.1570812615932,2690.1570812615932,13372.322491437837,0.0,1907.4932528648326,0.0,0.0,0.0,0.0,31854.663999454893,1793.9392945472785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8390.47685737276,0.0,0.0,0.0,0.0,13437.644373810524,1320.451511189089,1320.451511189089,13584.581578603518,0.0,0.0,2892.6159512799286,6386.780891432997,12773.561782865994,1079.3197908004306,1079.3197908004306,5163.889618576156,6885.186158101541,8171.501968033306,4085.750984016653,12296.388497873873,6148.194248936937,0.0,2119.786920703488,0.0,7179.770465201523,9149.985453870508,0.0,0.0,4671.553708799244,0.0,885.9509725176206,0.0
1445.2316430984602,70524.38452331982,117540.64087219971,8985.732391002139,0.0,4879.0454701667795,0.0,7318.568205250171,7318.568205250171,11874.0035166814,23748.0070333628,0.0,0.0,29335.773394154043,9778.591131384681,14366.078328824407,14366.078328824407,0.0,17239.293994589287,2226.375659377762,0.0,12546.116923286005,6273.058461643002,33247.20984670791,0.0,126943.89214197568,126943.89214197568,0.0,3274.8189811485277,10002.74221749092,10002.74221749092,26446.64419624493,0.0,1199.435503832445,2398.87100766489,0.0,0.0,0.0,0.0,1591.1381193729858,3182.2762387459716,17631.096130829952,0.0,976.3549248788509,1952.7098497577017,2085.3984670874142,2085.3984670874142,10483.354456169161,0.0,0.0,2926.200363708576,29091.308615869428,29091.308615869428,2074.8630216370466,0.0,17112.534479923193,8556.267239961597,0.0,8662.42440174772,1951.345463333891,0.0,5937.0017583407,0.0,0.0,3329.477380929262,7943.019417302232,7943.019417302232,0.0,0.0,0.0,4130.495405921117,0.0,0.0,1436.3122953731047,1436.3122953731047,22164.806564471946,0.0,6292.847289597713,3146.4236447988565,0.0,0.0,1174.0228800754433,0.0,1872.3287926545083,1872.3287926545083,4444.248292685336,4444.248292685336,6687.657153073431,0.0,4611.568076491851,2305.7840382459253,0.0,15619.494558856068,0.0,0.0,5081.451286614747,5081.451286614747,0.0,0.0,43365.92588701032
5069.866800540632,41233.20961853838,0.0,15760.956572337063,0.0,0.0,0.0,12836.753937846854,38510.261813540565,20826.978327731118,0.0,21598.347895424864,0.0,17151.629211072686,17151.629211072686,0.0,0.0,0.0,30237.687053594807,3905.0584364495844,3905.0584364495844,11002.931946725874,0.0,0.0,0.0,0.0,0.0,11488.051835559003,0.0,17544.789766054295,0.0,46387.36082085567,0.0,2103.8074655052224,0.0,26767.78853924786,13383.89426962393,29796.260965221165,14898.130482610582,0.0,8372.55920011798,0.0,0.0,3425.049155839994,1712.524577919997,3657.7847242251787,3657.7847242251787,9193.891333863286,36775.565335453146,5132.54956274346,5132.54956274346,51026.096902941244,25513.048451470622,0.0,0.0,0.0,0.0,30387.750016639944,15193.875008319972,3422.6560247920343,0.0,26033.722909663902,5206.7445819327795,2919.9483206261084,0.0,0.0,0.0,0.0,48024.56179100352,4829.920432540287,7244.88064881043,17091.78402889867,0.0,0.0,0.0,0.0,0.0,5518.820755613293,0.0,0.0,36556.00972151014,0.0,1372.822516305801,3284.060943069428,3284.060943069428,15590.405164488731,0.0,23460.274438133903,23460.274438133903,0.0,0.0,13698.28104776946,27396.56209553892,8728.626697580825,8728.626697580825,26738.56606267663,8912.855354225545,0.0,1690.3054874680329,76063.74693606148
1261.1541587987952,41027.85010880121,20513.925054400606,15682.460080198147,0.0,0.0,4257.60708676239,12772.82126028717,0.0,0.0,10361.625410130919,21490.778628419685,10745.389314209842,8533.103278931345,0.0,12536.287533244815,0.0,0.0,15043.545039893777,0.0,0.0,5474.066254408787,5474.066254408787,58025.102296733145,29012.551148366572,110775.19529376329,110775.19529376329,2857.7090718372324,0.0,17457.4090004498,0.0,92312.66274480273,23078.165686200682,0.0,1046.6647897538192,6658.618296346425,6658.618296346425,7411.965621845475,14823.93124369095,0.0,0.0,15385.443790800453,30770.887581600906,0.0,0.0,1819.783674180699,1819.783674180699,4574.05085672446,4574.05085672446,7660.480814530989,5106.987209687326,12692.991127410376,12692.991127410376,0.0,0.0,22399.39610719478,7466.4653690649275,30236.405663310074,7559.101415827518,3405.6096932123983,3405.6096932123983,5180.812705065459,5180.812705065459,1452.702847200043,0.0,0.0,13862.652425840683,7964.229727002588,0.0,0.0,0.0,4251.664857750859,0.0,1253.3708580861921,0.0,19341.700765577716,19341.700765577716,0.0,2745.6673011072467,0.0,6062.32412055421,0.0,682.9926283456061,1633.8524379611101,3267.7048759222203,7756.379046667066,3878.189523333533,11671.71597922793,17507.573968841894,2012.0989898140622,2012.0989898140622,6815.02879324047,0.0,0.0,4342.577149791147,8868.465416531266,4434.232708265633,0.0,840.9435115468572,0.0
1653.7018440927377,53798.20611994624,26899.10305997312,10281.896536437602,10281.896536437602,0.0,5582.8327105604585,0.0,0.0,13586.791851721116,13586.791851721116,28180.01272949565,14090.006364747826,0.0,11189.122701417391,16438.340758872462,16438.340758872462,19726.008910646953,59178.02673194085,0.0,0.0,0.0,0.0,38043.017184819124,38043.017184819124,145255.15652385485,0.0,0.0,0.0,11445.606889415496,0.0,0.0,0.0,1372.450370866177,0.0,17462.3685438514,0.0,0.0,19438.03797764481,5461.964636835927,1820.654878945309,20174.327294979837,40348.654589959675,2234.3822147425585,1117.1911073712793,4772.421510640393,4772.421510640393,11995.545959177201,0.0,6696.591457512168,0.0,33287.64003671674,0.0,1187.077802200894,1187.077802200894,0.0,19580.964727480434,9911.952368253122,29735.85710475936,2232.8210197909493,0.0,0.0,0.0,0.0,0.0,0.0,27266.326309938624,0.0,0.0,0.0,0.0,0.0,5575.040899380332,0.0,1643.4959080049407,8454.003818848696,0.0,0.0,0.0,31797.148691789123,23847.86151884184,895.5813697451955,0.0,6427.219315214817,2142.4064384049384,0.0,5085.317383075759,0.0,7652.331042923387,2638.386264468962,2638.386264468962,8936.279204487713,8936.279204487713,5694.250612125457,5694.250612125457,17443.30482273366,5814.43494091122,1102.6961502846123,2205.3923005692245,49621.326762807555
0.0,49238.18026797541,24619.090133987705,9410.38580411113,9410.38580411113,5109.622480638957,5109.622480638957,15328.867441916873,15328.867441916873,12435.15266971828,0.0,25791.427759415692,0.0,0.0,0.0,15044.999526325819,0.0,36107.998863181965,18053.999431590983,4663.182251144354,4663.182251144354,0.0,0.0,34818.42747521118,69636.85495042236,0.0,132943.0867235336,3429.582443618362,0.0,20950.916245829078,31426.374368743618,0.0,55392.95280147233,2512.2383679073523,2512.2383679073523,7991.114502507483,0.0,26685.65609413996,0.0,0.0,4998.999386823847,0.0,55392.95280147233,0.0,0.0,2183.951544144071,2183.951544144071,0.0,0.0,3064.488587508109,3064.488587508109,0.0,30466.124040809787,1086.4591039813295,4345.836415925318,0.0,17921.249435770464,18143.59744365843,9071.798721829215,4087.1267578503903,2043.5633789251951,3108.78816742957,3108.78816742957,0.0,3486.8239245561986,8318.39564254192,8318.39564254192,9557.99969907758,19115.99939815516,0.0,2883.797976649319,15307.473349185653,5102.491116395218,0.0,1504.190448425087,15474.856655649417,0.0,0.0,0.0,7275.492308253084,14550.984616506168,0.0,819.6703962551817,3921.6249770953864,0.0,0.0,9308.5547674021,28014.826704192903,14007.413352096451,0.0,0.0,8178.825245854976,0.0,10423.192829357587,5211.596414678794,0.0,5321.59371891874,0.0,1009.2297818901792,0.0
0.0,0.0,0.0,12685.31999643291,0.0,0.0,0.0,10331.754336717371,10331.754336717371,0.0,16762.744281000632,17383.586661778434,0.0,0.0,13804.61293729464,20280.851105408172,20280.851105408172,0.0,24337.021326489805,0.0,3143.0145526876186,17711.578862944065,35423.15772588813,0.0,0.0,0.0,179208.97522233403,9246.24168595532,4623.12084297766,28242.10211240221,28242.10211240221,0.0,0.0,0.0,0.0,21544.248387384418,10772.124193692209,0.0,11990.86817181067,2246.238294719319,2246.238294719319,49780.270895092784,0.0,0.0,1378.3378041152807,0.0,8831.983545903558,7399.7699979191975,29599.07999167679,8261.939343862843,4130.9696719314215,20534.361744225775,0.0,0.0,1464.5607187560731,0.0,24158.07264026562,12228.900294328003,12228.900294328003,5509.498958763763,2754.7494793818814,4190.686070250158,4190.686070250158,4700.283088807044,0.0,11213.303341556737,22426.606683113474,12884.305408141663,0.0,1943.6982128235795,0.0,13756.446109181257,0.0,2027.6678949245777,0.0,0.0,10430.151997067062,8883.725675735352,8883.725675735352,9807.456355451117,9807.456355451117,552.4630703003403,552.4630703003403,5286.400449036401,0.0,6274.025230571848,6274.025230571848,9441.085859414148,9441.085859414148,3255.116789045037,0.0,22050.321336081368,22050.321336081368,7025.298387190572,21075.895161571712,7173.576155188043,0.0,4081.363824939284,0.0,61220.45737408927
0.0,0.0,41304.38344725001,7894.081006327704,15788.162012655408,0.0,4286.3039426391515,6429.455913958727,6429.455913958727,10431.464186933037,0.0,10817.814712375002,0.0,8590.617565709561,8590.617565709561,12620.783831104169,12620.783831104169,45434.821791975,45434.821791975,3911.799070099889,0.0,0.0,5510.962211964624,0.0,29208.099723412502,0.0,334565.5059227251,0.0,2876.9704230378165,17575.07433213933,52725.22299641799,46467.43137815625,0.0,1053.7194540313737,1053.7194540313737,0.0,0.0,7461.923287003195,14923.84657400639,0.0,1397.8352192152747,0.0,0.0,0.0,0.0,1832.0492658054438,7328.197063221775,4604.880587024493,13814.641761073482,0.0,5141.4090041212285,38335.63088697891,0.0,1822.793742025743,0.0,0.0,15033.58073999173,0.0,0.0,0.0,3428.5639697689357,2607.8660467332593,2607.8660467332593,2924.988527380365,2924.988527380365,6978.044302521758,13956.088605043517,16035.819455991179,8017.9097279955895,0.0,1209.5643742687096,0.0,4280.321662188852,2523.6374992456804,1261.8187496228402,6490.688827425002,0.0,2764.1734754018144,8292.520426205443,0.0,6103.1850168324645,687.5960923621575,687.5960923621575,3289.729655090708,0.0,7808.65810555904,7808.65810555904,5875.192473100216,5875.192473100216,0.0,0.0,6860.963022278105,6860.963022278105,4371.846715549983,4371.846715549983,0.0,8928.240090126093,0.0,846.6115861858697,0.0
1096.398506765203,0.0,0.0,0.0,13633.722486956745,7402.796905915717,0.0,5552.097679436788,16656.293038310363,18015.990429192843,0.0,28024.874000966644,18683.24933397776,14836.698000511753,7418.3490002558765,10898.562111487026,21797.124222974053,13078.274533784432,13078.274533784432,1688.9991027368287,3377.9982054736574,4758.940868088675,4758.940868088675,0.0,25222.386600869977,192607.31586118895,96303.65793059448,2484.3814194102697,4968.762838820539,7588.3971148749215,15176.794229749843,20063.262068873846,20063.262068873846,909.9297691432221,1819.8595382864441,11577.488931546874,5788.744465773437,12887.350817962762,6443.675408981381,1207.0877817189369,2414.1755634378737,0.0,13375.508045915896,740.6937751618929,0.0,3164.098677528492,6328.197355056984,3976.5023920290505,3976.5023920290505,2219.908292616385,2219.908292616385,11034.794137880615,22069.58827576123,2361.0852241527614,787.0284080509206,6491.055375223892,6491.055375223892,6571.5895610207135,0.0,0.0,2960.7049671228037,0.0,2251.9988036491054,1262.9235064813295,6314.617532406646,12051.652300756985,12051.652300756985,6923.792400238817,0.0,1044.508220505363,2089.016441010726,14784.930038193148,3696.232509548287,1089.6320070320296,0.0,0.0,5604.974800193329,4773.953299849207,0.0,10540.698877975514,5270.349438987757,0.0,296.88364924514855,1420.4079340795643,1420.4079340795643,6743.0950810728145,3371.5475405364073,0.0,10146.937138281026,3498.481628918557,3498.481628918557,5924.721684768116,11849.443369536231,11325.804389556724,15101.072519408968,0.0,7709.899834327068,1462.1673391808683,731.0836695904342,98696.2953947086
4677.922600356879,76091.05751624271,0.0,0.0,0.0,7896.2418177233,7896.2418177233,35533.08817975486,0.0,0.0,19216.87421966334,0.0,39857.22060374619,0.0,0.0,0.0,0.0,0.0,27900.05442262233,3603.163916186876,3603.163916186876,0.0,10152.310908501386,0.0,0.0,0.0,0.0,5299.96343394092,0.0,0.0,32376.85398613766,0.0,42801.21985288653,1941.165098979908,0.0,12349.204416570537,0.0,0.0,54985.508716117,7725.288542271223,5150.192361514149,57068.29313718203,28534.146568591015,1580.1317355841204,3160.263471168241,3375.0065833817334,0.0,0.0,8483.124655527059,4735.759447259867,0.0,47081.34183817518,23540.67091908759,5036.934045094521,1678.978015031507,0.0,27694.90696363246,42057.77434675698,56077.03246234264,0.0,0.0,14412.655664747504,0.0,2694.2112639871348,0.0,12854.973880730424,0.0,0.0,0.0,8913.05229040587,4456.526145202935,0.0,0.0,0.0,2324.5262376387664,11957.166181123857,0.0,10184.337125878363,15276.505688817546,11243.305513594074,11243.305513594074,0.0,1900.0373366675706,3030.1748568415237,0.0,7192.566544342485,14385.13308868497,10823.296974293144,21646.593948586287,7463.356698257624,0.0,12639.286399510116,0.0,0.0,0.0,8223.815168240206,24671.445504720614,0.0,3119.2607429018753,70183.3667152922
0.0,0.0,26956.314476561285,0.0,10303.7649929713,11189.413556308456,16784.120334462685,8392.060167231342,16784.120334462685,0.0,13615.689454997791,14119.97424962734,0.0,56064.603638226195,11212.92072764524,16473.303291231892,0.0,59303.89184843481,19767.96394947827,0.0,0.0,14386.388858110873,7193.194429055437,38123.93047399381,38123.93047399381,145564.09817343095,0.0,7510.34277630272,0.0,45879.80171655416,0.0,30325.85378613144,0.0,1375.369420982426,0.0,0.0,17499.509070029944,9739.690267078711,19479.380534157423,5473.581631407498,0.0,20217.23585742096,20217.23585742096,0.0,1119.567249271249,2391.2859616304363,2391.2859616304363,6010.529579233258,6010.529579233258,6710.834366754988,6710.834366754988,0.0,0.0,1189.602585369792,3568.807756109376,0.0,0.0,49665.16997232444,19866.06798892978,0.0,2237.5699831019288,3403.922363749448,3403.922363749448,1908.9235573530523,3817.8471147061045,18216.212513171104,0.0,10465.392679135557,0.0,0.0,1578.7863142454546,0.0,0.0,0.0,0.0,0.0,8471.984549776404,3607.9429470656605,0.0,7966.194427401693,23898.58328220508,448.74308612402336,897.4861722480467,0.0,2146.963099903111,5096.133290603884,0.0,0.0,0.0,2643.9978201911163,7931.99346057335,0.0,0.0,5706.361653270635,5706.361653270635,17480.404802486242,0.0,2210.082926028627,3315.12438904294,49726.86583564411
1287.3251039587246,20939.6214721367,0.0,0.0,8003.947975836035,0.0,0.0,19556.8162805805,6518.9387601935005,0.0,21153.291078995237,10968.373152071605,0.0,34840.714718345094,8710.178679586274,0.0,0.0,0.0,0.0,5949.36311596741,0.0,0.0,0.0,0.0,59229.215021186654,339221.8678486145,113073.95594953817,2917.0110587357403,5834.022117471481,0.0,0.0,23557.074156153783,0.0,2136.7694819531353,0.0,6796.795166365681,6796.795166365681,0.0,7565.775641392456,2834.5795702938008,1417.2897851469004,15704.716104102521,15704.716104102521,1739.3560557193678,869.6780278596839,1857.5470660766425,1857.5470660766425,4668.96965257102,9337.93930514204,2606.4826392391446,0.0,25912.781571769163,12956.390785884581,0.0,924.0813636292123,7621.40634463799,15242.81268927598,0.0,7715.964736010668,1738.1407426564,1738.1407426564,2644.1613848744046,10576.645539497618,2965.697461718931,1482.8487308594656,7075.162203896017,14150.324407792034,8129.500100947188,24388.500302841563,2452.797309100611,0.0,4339.893633792462,4339.893633792462,0.0,2558.760574871261,13162.047782485926,0.0,11210.576975618926,0.0,6188.12694251204,0.0,1045.7487098073984,697.1658065382657,3335.5149247651375,0.0,0.0,3958.6680949870142,5956.961280866474,5956.961280866474,2053.8532289381105,0.0,6956.451428662863,6956.451428662863,0.0,0.0,4526.2500562042205,4526.2500562042205,858.394420596908,0.0,0.0
0.0,52639.04948818993,26319.524744094964,0.0,0.0,10925.085742831872,0.0,16387.62861424781,8193.814307123905,0.0,0.0,0.0,0.0,32844.112810908424,76636.26322545299,64336.61604112102,0.0,38601.96962467261,38601.96962467261,0.0,0.0,7023.269406106203,14046.538812212406,0.0,0.0,0.0,0.0,10999.388624291094,3666.4628747636975,11198.995485667914,0.0,29609.46533710683,148047.32668553415,0.0,0.0,0.0,8543.058851361971,9509.60930534818,19019.21861069636,1781.4263557420702,0.0,0.0,0.0,1093.1196824215083,1093.1196824215083,0.0,2334.796549879392,0.0,23474.170717706318,6552.304148362283,0.0,48855.61780622628,0.0,0.0,2323.0011438324527,9579.532903181624,9579.532903181624,0.0,0.0,4369.423615984463,2184.7118079922316,0.0,0.0,0.0,0.0,17785.890441402058,44464.72610350514,10218.168430060397,10218.168430060397,1541.4906032333276,1541.4906032333276,16364.756836698261,10909.837891132176,1608.0845194396636,1608.0845194396636,0.0,8271.850633858417,3522.7124150501145,7045.424830100229,0.0,0.0,876.2848325762237,438.14241628811186,2096.2453336004837,0.0,0.0,0.0,7487.451004785636,7487.451004785636,7744.615768490295,5163.07717899353,0.0,8743.73473042081,11143.12024090692,5571.56012045346,17067.46473579957,0.0,1078.937039198924,1078.937039198924,48552.16676395158
